2026-02-03 00:06:47.345917 -Reason : Allowed Packet : 192.168.0.139 - Packet :{'source_ip': '192.168.0.139', 'destination_ip': '10.10.180.254', 'port': 18709, 'protocol': 'UDP'} 
2026-02-03 00:25:03.506109 -Reason : Allowed Packet : 192.168.174.171 - Packet :{'source_ip': '192.168.174.171', 'destination_ip': '10.10.198.57', 'port': 35260, 'protocol': 'TCP'} 
2026-02-03 00:25:03.578866 -Reason : Allowed Packet : 192.168.40.111 - Packet :{'source_ip': '192.168.40.111', 'destination_ip': '10.10.136.137', 'port': 34384, 'protocol': 'UDP'} 
2026-02-03 00:25:03.859724 -Reason : Allowed Packet : 192.168.85.133 - Packet :{'source_ip': '192.168.85.133', 'destination_ip': '10.10.81.252', 'port': 7911, 'protocol': 'TCP'} 
2026-02-03 00:25:03.900296 -Reason : Allowed Packet : 192.168.95.183 - Packet :{'source_ip': '192.168.95.183', 'destination_ip': '10.10.87.56', 'port': 28846, 'protocol': 'TCP'} 
2026-02-03 00:25:03.931970 -Reason : Allowed Packet : 192.168.236.108 - Packet :{'source_ip': '192.168.236.108', 'destination_ip': '10.10.0.104', 'port': 37741, 'protocol': 'UDP'} 
2026-02-03 00:25:03.989444 -Reason : Allowed Packet : 192.168.176.165 - Packet :{'source_ip': '192.168.176.165', 'destination_ip': '10.10.240.31', 'port': 17055, 'protocol': 'TCP'} 
2026-02-03 00:25:04.047694 -Reason : Allowed Packet : 192.168.7.180 - Packet :{'source_ip': '192.168.7.180', 'destination_ip': '10.10.151.84', 'port': 1426, 'protocol': 'ICMP'} 
2026-02-03 00:25:04.063062 -Reason : Allowed Packet : 192.168.209.1 - Packet :{'source_ip': '192.168.209.1', 'destination_ip': '10.10.91.216', 'port': 13996, 'protocol': 'TCP'} 
2026-02-03 00:25:04.353661 -Reason : Allowed Packet : 192.168.121.234 - Packet :{'source_ip': '192.168.121.234', 'destination_ip': '10.10.2.75', 'port': 23145, 'protocol': 'UDP'} 
2026-02-03 00:25:04.508874 -Reason : Allowed Packet : 192.168.56.97 - Packet :{'source_ip': '192.168.56.97', 'destination_ip': '10.10.77.43', 'port': 30587, 'protocol': 'UDP'} 
2026-02-03 00:25:04.582473 -Reason : Allowed Packet : 192.168.102.116 - Packet :{'source_ip': '192.168.102.116', 'destination_ip': '10.10.82.236', 'port': 37785, 'protocol': 'UDP'} 
2026-02-03 00:25:04.863418 -Reason : Allowed Packet : 192.168.128.25 - Packet :{'source_ip': '192.168.128.25', 'destination_ip': '10.10.155.112', 'port': 54609, 'protocol': 'TCP'} 
2026-02-03 00:25:04.901858 -Reason : Allowed Packet : 192.168.237.44 - Packet :{'source_ip': '192.168.237.44', 'destination_ip': '10.10.223.111', 'port': 55874, 'protocol': 'UDP'} 
2026-02-03 00:25:04.936659 -Reason : Allowed Packet : 192.168.106.107 - Packet :{'source_ip': '192.168.106.107', 'destination_ip': '10.10.80.155', 'port': 17955, 'protocol': 'ICMP'} 
2026-02-03 00:25:04.994475 -Reason : Allowed Packet : 192.168.123.140 - Packet :{'source_ip': '192.168.123.140', 'destination_ip': '10.10.142.218', 'port': 43427, 'protocol': 'UDP'} 
2026-02-03 00:25:05.050753 -Reason : Allowed Packet : 192.168.248.83 - Packet :{'source_ip': '192.168.248.83', 'destination_ip': '10.10.195.193', 'port': 12537, 'protocol': 'UDP'} 
2026-02-03 00:25:05.066667 -Reason : Allowed Packet : 192.168.102.5 - Packet :{'source_ip': '192.168.102.5', 'destination_ip': '10.10.65.59', 'port': 61589, 'protocol': 'TCP'} 
2026-02-03 00:25:05.358338 -Reason : Allowed Packet : 192.168.182.225 - Packet :{'source_ip': '192.168.182.225', 'destination_ip': '10.10.139.88', 'port': 56413, 'protocol': 'UDP'} 
2026-02-03 00:25:05.514002 -Reason : Allowed Packet : 192.168.215.227 - Packet :{'source_ip': '192.168.215.227', 'destination_ip': '10.10.73.34', 'port': 2466, 'protocol': 'UDP'} 
2026-02-03 00:25:05.585761 -Reason : Allowed Packet : 192.168.67.113 - Packet :{'source_ip': '192.168.67.113', 'destination_ip': '10.10.81.224', 'port': 2825, 'protocol': 'ICMP'} 
2026-02-03 00:25:05.868411 -Reason : Allowed Packet : 192.168.40.132 - Packet :{'source_ip': '192.168.40.132', 'destination_ip': '10.10.250.133', 'port': 55106, 'protocol': 'ICMP'} 
2026-02-03 00:25:05.907446 -Reason : Allowed Packet : 192.168.53.97 - Packet :{'source_ip': '192.168.53.97', 'destination_ip': '10.10.63.53', 'port': 61666, 'protocol': 'UDP'} 
2026-02-03 00:25:05.940196 -Reason : Allowed Packet : 192.168.248.187 - Packet :{'source_ip': '192.168.248.187', 'destination_ip': '10.10.30.7', 'port': 39405, 'protocol': 'ICMP'} 
2026-02-03 00:25:06.000134 -Reason : Allowed Packet : 192.168.104.141 - Packet :{'source_ip': '192.168.104.141', 'destination_ip': '10.10.174.151', 'port': 61073, 'protocol': 'ICMP'} 
2026-02-03 00:25:06.057763 -Reason : Allowed Packet : 192.168.170.183 - Packet :{'source_ip': '192.168.170.183', 'destination_ip': '10.10.237.86', 'port': 137, 'protocol': 'TCP'} 
2026-02-03 00:25:06.072000 -Reason : Allowed Packet : 192.168.226.158 - Packet :{'source_ip': '192.168.226.158', 'destination_ip': '10.10.11.149', 'port': 64850, 'protocol': 'ICMP'} 
2026-02-03 00:25:06.360906 -Reason : Allowed Packet : 192.168.154.68 - Packet :{'source_ip': '192.168.154.68', 'destination_ip': '10.10.145.18', 'port': 46793, 'protocol': 'TCP'} 
2026-02-03 00:25:06.523067 -Reason : Allowed Packet : 192.168.225.30 - Packet :{'source_ip': '192.168.225.30', 'destination_ip': '10.10.221.56', 'port': 25600, 'protocol': 'UDP'} 
2026-02-03 00:25:06.589467 -Reason : Allowed Packet : 192.168.4.196 - Packet :{'source_ip': '192.168.4.196', 'destination_ip': '10.10.128.231', 'port': 11567, 'protocol': 'ICMP'} 
2026-02-03 00:25:06.870670 -Reason : Allowed Packet : 192.168.240.25 - Packet :{'source_ip': '192.168.240.25', 'destination_ip': '10.10.86.251', 'port': 39845, 'protocol': 'ICMP'} 
2026-02-03 00:25:06.912237 -Reason : Allowed Packet : 192.168.212.246 - Packet :{'source_ip': '192.168.212.246', 'destination_ip': '10.10.229.51', 'port': 12455, 'protocol': 'TCP'} 
2026-02-03 00:25:06.941486 -Reason : Allowed Packet : 192.168.174.55 - Packet :{'source_ip': '192.168.174.55', 'destination_ip': '10.10.43.241', 'port': 34783, 'protocol': 'ICMP'} 
2026-02-03 00:25:07.004590 -Reason : Allowed Packet : 192.168.206.228 - Packet :{'source_ip': '192.168.206.228', 'destination_ip': '10.10.170.179', 'port': 58707, 'protocol': 'TCP'} 
2026-02-03 00:25:07.065257 -Reason : Allowed Packet : 192.168.96.65 - Packet :{'source_ip': '192.168.96.65', 'destination_ip': '10.10.53.237', 'port': 24619, 'protocol': 'UDP'} 
2026-02-03 00:25:07.076688 -Reason : Allowed Packet : 192.168.56.249 - Packet :{'source_ip': '192.168.56.249', 'destination_ip': '10.10.244.156', 'port': 17878, 'protocol': 'TCP'} 
2026-02-03 00:25:07.372559 -Reason : Allowed Packet : 192.168.133.121 - Packet :{'source_ip': '192.168.133.121', 'destination_ip': '10.10.121.81', 'port': 38365, 'protocol': 'ICMP'} 
2026-02-03 00:25:07.526799 -Reason : Allowed Packet : 192.168.128.30 - Packet :{'source_ip': '192.168.128.30', 'destination_ip': '10.10.154.58', 'port': 51992, 'protocol': 'UDP'} 
2026-02-03 00:25:07.593320 -Reason : Allowed Packet : 192.168.206.201 - Packet :{'source_ip': '192.168.206.201', 'destination_ip': '10.10.56.62', 'port': 47797, 'protocol': 'UDP'} 
2026-02-03 00:25:07.873876 -Reason : Allowed Packet : 192.168.163.6 - Packet :{'source_ip': '192.168.163.6', 'destination_ip': '10.10.221.226', 'port': 37640, 'protocol': 'TCP'} 
2026-02-03 00:25:07.918514 -Reason : Allowed Packet : 192.168.164.141 - Packet :{'source_ip': '192.168.164.141', 'destination_ip': '10.10.215.180', 'port': 61210, 'protocol': 'ICMP'} 
2026-02-03 00:25:07.944351 -Reason : Allowed Packet : 192.168.184.200 - Packet :{'source_ip': '192.168.184.200', 'destination_ip': '10.10.189.236', 'port': 42888, 'protocol': 'ICMP'} 
2026-02-03 00:25:08.007718 -Reason : Allowed Packet : 192.168.113.220 - Packet :{'source_ip': '192.168.113.220', 'destination_ip': '10.10.197.180', 'port': 23141, 'protocol': 'UDP'} 
2026-02-03 00:25:08.068648 -Reason : Allowed Packet : 192.168.99.136 - Packet :{'source_ip': '192.168.99.136', 'destination_ip': '10.10.11.24', 'port': 45476, 'protocol': 'UDP'} 
2026-02-03 00:25:08.084702 -Reason : Allowed Packet : 192.168.0.236 - Packet :{'source_ip': '192.168.0.236', 'destination_ip': '10.10.51.222', 'port': 30591, 'protocol': 'UDP'} 
2026-02-03 00:25:08.380257 -Reason : Allowed Packet : 192.168.222.14 - Packet :{'source_ip': '192.168.222.14', 'destination_ip': '10.10.253.8', 'port': 53538, 'protocol': 'UDP'} 
2026-02-03 00:25:08.532866 -Reason : Allowed Packet : 192.168.134.183 - Packet :{'source_ip': '192.168.134.183', 'destination_ip': '10.10.62.132', 'port': 55940, 'protocol': 'TCP'} 
2026-02-03 00:25:08.594118 -Reason : Allowed Packet : 192.168.20.218 - Packet :{'source_ip': '192.168.20.218', 'destination_ip': '10.10.145.22', 'port': 12689, 'protocol': 'UDP'} 
2026-02-03 00:25:08.876175 -Reason : Allowed Packet : 192.168.120.95 - Packet :{'source_ip': '192.168.120.95', 'destination_ip': '10.10.232.6', 'port': 42040, 'protocol': 'UDP'} 
2026-02-03 00:25:08.924095 -Reason : Allowed Packet : 192.168.81.183 - Packet :{'source_ip': '192.168.81.183', 'destination_ip': '10.10.199.143', 'port': 2732, 'protocol': 'UDP'} 
2026-02-03 00:25:08.949455 -Reason : Allowed Packet : 192.168.21.88 - Packet :{'source_ip': '192.168.21.88', 'destination_ip': '10.10.170.121', 'port': 54393, 'protocol': 'ICMP'} 
2026-02-03 00:25:09.015815 -Reason : Allowed Packet : 192.168.157.60 - Packet :{'source_ip': '192.168.157.60', 'destination_ip': '10.10.43.209', 'port': 30798, 'protocol': 'UDP'} 
2026-02-03 00:25:09.071610 -Reason : Allowed Packet : 192.168.211.37 - Packet :{'source_ip': '192.168.211.37', 'destination_ip': '10.10.235.188', 'port': 45958, 'protocol': 'TCP'} 
2026-02-03 00:25:09.091298 -Reason : Allowed Packet : 192.168.30.227 - Packet :{'source_ip': '192.168.30.227', 'destination_ip': '10.10.105.61', 'port': 37121, 'protocol': 'ICMP'} 
2026-02-03 00:25:09.390007 -Reason : Allowed Packet : 192.168.137.233 - Packet :{'source_ip': '192.168.137.233', 'destination_ip': '10.10.55.6', 'port': 20541, 'protocol': 'UDP'} 
2026-02-03 00:25:09.538889 -Reason : Allowed Packet : 192.168.175.238 - Packet :{'source_ip': '192.168.175.238', 'destination_ip': '10.10.189.171', 'port': 32761, 'protocol': 'UDP'} 
2026-02-03 00:25:09.598109 -Reason : Allowed Packet : 192.168.116.177 - Packet :{'source_ip': '192.168.116.177', 'destination_ip': '10.10.41.139', 'port': 33748, 'protocol': 'UDP'} 
2026-02-03 00:25:09.882071 -Reason : Allowed Packet : 192.168.106.156 - Packet :{'source_ip': '192.168.106.156', 'destination_ip': '10.10.117.120', 'port': 48373, 'protocol': 'ICMP'} 
2026-02-03 00:25:09.932243 -Reason : Allowed Packet : 192.168.204.246 - Packet :{'source_ip': '192.168.204.246', 'destination_ip': '10.10.47.253', 'port': 20551, 'protocol': 'UDP'} 
2026-02-03 00:25:09.955796 -Reason : Allowed Packet : 192.168.131.122 - Packet :{'source_ip': '192.168.131.122', 'destination_ip': '10.10.215.136', 'port': 33907, 'protocol': 'UDP'} 
2026-02-03 00:25:10.020667 -Reason : Allowed Packet : 192.168.164.8 - Packet :{'source_ip': '192.168.164.8', 'destination_ip': '10.10.204.205', 'port': 64896, 'protocol': 'ICMP'} 
2026-02-03 00:25:10.077679 -Reason : Allowed Packet : 192.168.223.36 - Packet :{'source_ip': '192.168.223.36', 'destination_ip': '10.10.25.158', 'port': 3847, 'protocol': 'TCP'} 
2026-02-03 00:25:10.096225 -Reason : Allowed Packet : 192.168.185.16 - Packet :{'source_ip': '192.168.185.16', 'destination_ip': '10.10.212.129', 'port': 770, 'protocol': 'ICMP'} 
2026-02-03 00:25:10.410768 -Reason : Allowed Packet : 192.168.169.219 - Packet :{'source_ip': '192.168.169.219', 'destination_ip': '10.10.47.37', 'port': 46415, 'protocol': 'UDP'} 
2026-02-03 00:25:10.541414 -Reason : Allowed Packet : 192.168.237.125 - Packet :{'source_ip': '192.168.237.125', 'destination_ip': '10.10.245.198', 'port': 62573, 'protocol': 'TCP'} 
2026-02-03 00:25:10.601923 -Reason : Allowed Packet : 192.168.123.97 - Packet :{'source_ip': '192.168.123.97', 'destination_ip': '10.10.229.4', 'port': 19595, 'protocol': 'ICMP'} 
2026-02-03 00:25:10.886887 -Reason : Allowed Packet : 192.168.248.224 - Packet :{'source_ip': '192.168.248.224', 'destination_ip': '10.10.17.66', 'port': 37556, 'protocol': 'UDP'} 
2026-02-03 00:25:10.938633 -Reason : Allowed Packet : 192.168.189.66 - Packet :{'source_ip': '192.168.189.66', 'destination_ip': '10.10.58.197', 'port': 11180, 'protocol': 'UDP'} 
2026-02-03 00:25:10.963754 -Reason : Allowed Packet : 192.168.191.121 - Packet :{'source_ip': '192.168.191.121', 'destination_ip': '10.10.218.0', 'port': 22266, 'protocol': 'ICMP'} 
2026-02-03 00:25:11.023453 -Reason : Allowed Packet : 192.168.224.158 - Packet :{'source_ip': '192.168.224.158', 'destination_ip': '10.10.48.122', 'port': 48164, 'protocol': 'UDP'} 
2026-02-03 00:25:11.082397 -Reason : Allowed Packet : 192.168.238.106 - Packet :{'source_ip': '192.168.238.106', 'destination_ip': '10.10.244.72', 'port': 1416, 'protocol': 'ICMP'} 
2026-02-03 00:25:11.101087 -Reason : Allowed Packet : 192.168.215.20 - Packet :{'source_ip': '192.168.215.20', 'destination_ip': '10.10.98.205', 'port': 50747, 'protocol': 'TCP'} 
2026-02-03 00:25:11.415114 -Reason : Allowed Packet : 192.168.71.71 - Packet :{'source_ip': '192.168.71.71', 'destination_ip': '10.10.20.116', 'port': 33005, 'protocol': 'ICMP'} 
2026-02-03 00:25:11.543225 -Reason : Allowed Packet : 192.168.92.140 - Packet :{'source_ip': '192.168.92.140', 'destination_ip': '10.10.231.16', 'port': 787, 'protocol': 'UDP'} 
2026-02-03 00:25:11.607901 -Reason : Allowed Packet : 192.168.90.213 - Packet :{'source_ip': '192.168.90.213', 'destination_ip': '10.10.64.122', 'port': 45527, 'protocol': 'UDP'} 
2026-02-03 00:25:11.889815 -Reason : Allowed Packet : 192.168.20.188 - Packet :{'source_ip': '192.168.20.188', 'destination_ip': '10.10.200.174', 'port': 28228, 'protocol': 'ICMP'} 
2026-02-03 00:25:11.943979 -Reason : Allowed Packet : 192.168.162.228 - Packet :{'source_ip': '192.168.162.228', 'destination_ip': '10.10.64.21', 'port': 58880, 'protocol': 'UDP'} 
2026-02-03 00:25:11.966309 -Reason : Allowed Packet : 192.168.6.46 - Packet :{'source_ip': '192.168.6.46', 'destination_ip': '10.10.200.20', 'port': 7286, 'protocol': 'ICMP'} 
2026-02-03 00:25:12.027303 -Reason : Allowed Packet : 192.168.33.69 - Packet :{'source_ip': '192.168.33.69', 'destination_ip': '10.10.23.134', 'port': 40589, 'protocol': 'TCP'} 
2026-02-03 00:25:12.087430 -Reason : Allowed Packet : 192.168.9.241 - Packet :{'source_ip': '192.168.9.241', 'destination_ip': '10.10.149.153', 'port': 7547, 'protocol': 'UDP'} 
2026-02-03 00:25:12.104065 -Reason : Allowed Packet : 192.168.84.238 - Packet :{'source_ip': '192.168.84.238', 'destination_ip': '10.10.35.178', 'port': 53546, 'protocol': 'ICMP'} 
2026-02-03 00:25:12.419616 -Reason : Allowed Packet : 192.168.40.85 - Packet :{'source_ip': '192.168.40.85', 'destination_ip': '10.10.205.134', 'port': 52216, 'protocol': 'TCP'} 
2026-02-03 00:25:12.546231 -Reason : Allowed Packet : 192.168.190.206 - Packet :{'source_ip': '192.168.190.206', 'destination_ip': '10.10.245.31', 'port': 57698, 'protocol': 'ICMP'} 
2026-02-03 00:25:12.613232 -Reason : Allowed Packet : 192.168.222.195 - Packet :{'source_ip': '192.168.222.195', 'destination_ip': '10.10.241.128', 'port': 7434, 'protocol': 'ICMP'} 
2026-02-03 00:25:12.896552 -Reason : Allowed Packet : 192.168.196.143 - Packet :{'source_ip': '192.168.196.143', 'destination_ip': '10.10.246.116', 'port': 43665, 'protocol': 'ICMP'} 
2026-02-03 00:25:12.956009 -Reason : Allowed Packet : 192.168.240.167 - Packet :{'source_ip': '192.168.240.167', 'destination_ip': '10.10.161.54', 'port': 37678, 'protocol': 'ICMP'} 
2026-02-03 00:25:12.974141 -Reason : Allowed Packet : 192.168.226.160 - Packet :{'source_ip': '192.168.226.160', 'destination_ip': '10.10.129.210', 'port': 24129, 'protocol': 'ICMP'} 
2026-02-03 00:25:13.032108 -Reason : Allowed Packet : 192.168.246.75 - Packet :{'source_ip': '192.168.246.75', 'destination_ip': '10.10.43.167', 'port': 31333, 'protocol': 'ICMP'} 
2026-02-03 00:25:13.090260 -Reason : Allowed Packet : 192.168.32.187 - Packet :{'source_ip': '192.168.32.187', 'destination_ip': '10.10.79.150', 'port': 54746, 'protocol': 'TCP'} 
2026-02-03 00:25:13.108748 -Reason : Allowed Packet : 192.168.114.219 - Packet :{'source_ip': '192.168.114.219', 'destination_ip': '10.10.32.182', 'port': 58234, 'protocol': 'ICMP'} 
2026-02-03 00:25:13.424341 -Reason : Allowed Packet : 192.168.187.200 - Packet :{'source_ip': '192.168.187.200', 'destination_ip': '10.10.37.115', 'port': 29126, 'protocol': 'TCP'} 
2026-02-03 00:25:13.549786 -Reason : Allowed Packet : 192.168.46.213 - Packet :{'source_ip': '192.168.46.213', 'destination_ip': '10.10.13.156', 'port': 29636, 'protocol': 'TCP'} 
2026-02-03 00:25:13.617458 -Reason : Allowed Packet : 192.168.95.12 - Packet :{'source_ip': '192.168.95.12', 'destination_ip': '10.10.215.27', 'port': 36665, 'protocol': 'ICMP'} 
2026-02-03 00:25:13.902459 -Reason : Allowed Packet : 192.168.148.183 - Packet :{'source_ip': '192.168.148.183', 'destination_ip': '10.10.106.103', 'port': 18758, 'protocol': 'TCP'} 
2026-02-03 00:25:13.964455 -Reason : Allowed Packet : 192.168.130.109 - Packet :{'source_ip': '192.168.130.109', 'destination_ip': '10.10.45.232', 'port': 2969, 'protocol': 'TCP'} 
2026-02-03 00:25:13.977767 -Reason : Allowed Packet : 192.168.175.201 - Packet :{'source_ip': '192.168.175.201', 'destination_ip': '10.10.89.103', 'port': 11303, 'protocol': 'UDP'} 
2026-02-03 00:25:14.035228 -Reason : Allowed Packet : 192.168.42.136 - Packet :{'source_ip': '192.168.42.136', 'destination_ip': '10.10.152.133', 'port': 23257, 'protocol': 'ICMP'} 
2026-02-03 00:25:14.092948 -Reason : Allowed Packet : 192.168.242.19 - Packet :{'source_ip': '192.168.242.19', 'destination_ip': '10.10.202.237', 'port': 44301, 'protocol': 'UDP'} 
2026-02-03 00:25:14.113763 -Reason : Allowed Packet : 192.168.123.86 - Packet :{'source_ip': '192.168.123.86', 'destination_ip': '10.10.128.6', 'port': 45748, 'protocol': 'UDP'} 
2026-02-03 00:25:14.431207 -Reason : Allowed Packet : 192.168.17.106 - Packet :{'source_ip': '192.168.17.106', 'destination_ip': '10.10.110.30', 'port': 8511, 'protocol': 'TCP'} 
2026-02-03 00:25:14.552241 -Reason : Allowed Packet : 192.168.8.12 - Packet :{'source_ip': '192.168.8.12', 'destination_ip': '10.10.8.241', 'port': 34483, 'protocol': 'TCP'} 
2026-02-03 00:25:14.619388 -Reason : Allowed Packet : 192.168.209.62 - Packet :{'source_ip': '192.168.209.62', 'destination_ip': '10.10.171.200', 'port': 37217, 'protocol': 'UDP'} 
2026-02-03 00:25:14.906388 -Reason : Allowed Packet : 192.168.134.20 - Packet :{'source_ip': '192.168.134.20', 'destination_ip': '10.10.220.136', 'port': 25771, 'protocol': 'ICMP'} 
2026-02-03 00:25:14.968772 -Reason : Allowed Packet : 192.168.185.222 - Packet :{'source_ip': '192.168.185.222', 'destination_ip': '10.10.243.183', 'port': 59603, 'protocol': 'TCP'} 
2026-02-03 00:25:14.983776 -Reason : Allowed Packet : 192.168.171.172 - Packet :{'source_ip': '192.168.171.172', 'destination_ip': '10.10.45.78', 'port': 56768, 'protocol': 'UDP'} 
2026-02-03 00:25:15.041153 -Reason : Allowed Packet : 192.168.139.81 - Packet :{'source_ip': '192.168.139.81', 'destination_ip': '10.10.149.39', 'port': 28635, 'protocol': 'TCP'} 
2026-02-03 00:25:15.095123 -Reason : Allowed Packet : 192.168.133.22 - Packet :{'source_ip': '192.168.133.22', 'destination_ip': '10.10.134.226', 'port': 16255, 'protocol': 'TCP'} 
2026-02-03 00:25:15.118401 -Reason : Allowed Packet : 192.168.16.215 - Packet :{'source_ip': '192.168.16.215', 'destination_ip': '10.10.207.164', 'port': 52725, 'protocol': 'UDP'} 
2026-02-03 00:25:15.438525 -Reason : Allowed Packet : 192.168.83.70 - Packet :{'source_ip': '192.168.83.70', 'destination_ip': '10.10.169.22', 'port': 44115, 'protocol': 'UDP'} 
2026-02-03 00:25:15.557770 -Reason : Allowed Packet : 192.168.60.6 - Packet :{'source_ip': '192.168.60.6', 'destination_ip': '10.10.92.22', 'port': 47574, 'protocol': 'UDP'} 
2026-02-03 00:25:15.624124 -Reason : Allowed Packet : 192.168.238.147 - Packet :{'source_ip': '192.168.238.147', 'destination_ip': '10.10.123.166', 'port': 15987, 'protocol': 'ICMP'} 
