2026-02-03 00:06:47.344910 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.0.139', 'destination_ip': '10.10.180.254', 'port': 18709, 'protocol': 'UDP'} 
2026-02-03 00:23:36.042591 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.223.138', 'destination_ip': '10.10.148.84', 'port': 4196, 'protocol': 'ICMP'} 
2026-02-03 00:23:36.263582 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.115.73', 'destination_ip': '10.10.28.250', 'port': 54551, 'protocol': 'TCP'} 
2026-02-03 00:23:36.348118 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.238.58', 'destination_ip': '10.10.229.48', 'port': 5543, 'protocol': 'ICMP'} 
2026-02-03 00:23:36.636700 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.136.138', 'destination_ip': '10.10.15.171', 'port': 20010, 'protocol': 'UDP'} 
2026-02-03 00:23:36.672992 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.192.29', 'destination_ip': '10.10.140.86', 'port': 9901, 'protocol': 'ICMP'} 
2026-02-03 00:23:36.686793 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.108.4', 'destination_ip': '10.10.241.45', 'port': 27619, 'protocol': 'ICMP'} 
2026-02-03 00:23:36.706182 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.79.113', 'destination_ip': '10.10.232.165', 'port': 15693, 'protocol': 'TCP'} 
2026-02-03 00:23:36.731777 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.81.239', 'destination_ip': '10.10.193.234', 'port': 14605, 'protocol': 'UDP'} 
2026-02-03 00:23:36.772600 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.19.30', 'destination_ip': '10.10.52.112', 'port': 29842, 'protocol': 'ICMP'} 
2026-02-03 00:23:37.044829 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.124.89', 'destination_ip': '10.10.225.70', 'port': 24742, 'protocol': 'ICMP'} 
2026-02-03 00:23:37.265522 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.35.134', 'destination_ip': '10.10.215.199', 'port': 57588, 'protocol': 'ICMP'} 
2026-02-03 00:23:37.352079 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.191.130', 'destination_ip': '10.10.93.110', 'port': 34316, 'protocol': 'ICMP'} 
2026-02-03 00:23:37.638434 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.136.198', 'destination_ip': '10.10.233.104', 'port': 42875, 'protocol': 'ICMP'} 
2026-02-03 00:23:37.674656 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.227.217', 'destination_ip': '10.10.116.112', 'port': 61649, 'protocol': 'UDP'} 
2026-02-03 00:23:37.689217 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.181.0', 'destination_ip': '10.10.231.201', 'port': 26143, 'protocol': 'TCP'} 
2026-02-03 00:23:37.708284 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.190.243', 'destination_ip': '10.10.121.107', 'port': 7911, 'protocol': 'ICMP'} 
2026-02-03 00:23:37.732736 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.170.196', 'destination_ip': '10.10.61.210', 'port': 6412, 'protocol': 'UDP'} 
2026-02-03 00:23:37.774163 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.119.223', 'destination_ip': '10.10.29.201', 'port': 49523, 'protocol': 'TCP'} 
2026-02-03 00:23:38.046364 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.42.55', 'destination_ip': '10.10.59.99', 'port': 9788, 'protocol': 'TCP'} 
2026-02-03 00:23:38.267381 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.192.241', 'destination_ip': '10.10.23.170', 'port': 59287, 'protocol': 'UDP'} 
2026-02-03 00:23:38.354647 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.136.196', 'destination_ip': '10.10.11.212', 'port': 31167, 'protocol': 'ICMP'} 
2026-02-03 00:23:38.641521 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.26.184', 'destination_ip': '10.10.116.26', 'port': 61706, 'protocol': 'ICMP'} 
2026-02-03 00:23:38.676121 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.254.213', 'destination_ip': '10.10.188.119', 'port': 21804, 'protocol': 'ICMP'} 
2026-02-03 00:23:38.690387 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.123.121', 'destination_ip': '10.10.66.114', 'port': 32380, 'protocol': 'UDP'} 
2026-02-03 00:23:38.709249 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.41.12', 'destination_ip': '10.10.7.14', 'port': 3670, 'protocol': 'UDP'} 
2026-02-03 00:23:38.734350 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.45.229', 'destination_ip': '10.10.173.92', 'port': 11747, 'protocol': 'UDP'} 
2026-02-03 00:23:38.775377 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.220.124', 'destination_ip': '10.10.240.169', 'port': 54651, 'protocol': 'UDP'} 
2026-02-03 00:23:39.048087 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.109.192', 'destination_ip': '10.10.46.21', 'port': 10801, 'protocol': 'UDP'} 
2026-02-03 00:23:39.268983 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.200.226', 'destination_ip': '10.10.79.34', 'port': 19312, 'protocol': 'UDP'} 
2026-02-03 00:23:39.355688 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.204.63', 'destination_ip': '10.10.186.39', 'port': 65338, 'protocol': 'TCP'} 
2026-02-03 00:23:39.643890 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.196.129', 'destination_ip': '10.10.115.72', 'port': 14833, 'protocol': 'ICMP'} 
2026-02-03 00:23:39.678164 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.33.59', 'destination_ip': '10.10.198.245', 'port': 9000, 'protocol': 'TCP'} 
2026-02-03 00:23:39.692905 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.31.230', 'destination_ip': '10.10.103.186', 'port': 62726, 'protocol': 'UDP'} 
2026-02-03 00:23:39.710421 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.63.173', 'destination_ip': '10.10.189.33', 'port': 57319, 'protocol': 'TCP'} 
2026-02-03 00:23:39.735368 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.169.226', 'destination_ip': '10.10.160.25', 'port': 800, 'protocol': 'ICMP'} 
2026-02-03 00:23:39.776291 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.244.159', 'destination_ip': '10.10.236.32', 'port': 57735, 'protocol': 'UDP'} 
2026-02-03 00:23:40.049858 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.76.12', 'destination_ip': '10.10.98.238', 'port': 57942, 'protocol': 'TCP'} 
2026-02-03 00:23:40.270441 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.232.179', 'destination_ip': '10.10.166.155', 'port': 36263, 'protocol': 'ICMP'} 
2026-02-03 00:23:40.357874 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.0.55', 'destination_ip': '10.10.136.153', 'port': 707, 'protocol': 'UDP'} 
2026-02-03 00:23:40.645267 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.147.192', 'destination_ip': '10.10.171.153', 'port': 43123, 'protocol': 'TCP'} 
2026-02-03 00:23:40.679567 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.223.198', 'destination_ip': '10.10.199.101', 'port': 44888, 'protocol': 'UDP'} 
2026-02-03 00:23:40.694826 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.247.117', 'destination_ip': '10.10.122.16', 'port': 43417, 'protocol': 'UDP'} 
2026-02-03 00:23:40.712278 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.72.39', 'destination_ip': '10.10.17.69', 'port': 55118, 'protocol': 'UDP'} 
2026-02-03 00:23:40.736586 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.46.202', 'destination_ip': '10.10.67.133', 'port': 37113, 'protocol': 'UDP'} 
2026-02-03 00:23:40.777309 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.22.208', 'destination_ip': '10.10.231.234', 'port': 21812, 'protocol': 'ICMP'} 
2026-02-03 00:23:41.052666 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.252.137', 'destination_ip': '10.10.216.96', 'port': 24892, 'protocol': 'TCP'} 
2026-02-03 00:23:41.273481 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.64.24', 'destination_ip': '10.10.101.24', 'port': 18406, 'protocol': 'UDP'} 
2026-02-03 00:23:41.359103 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.161.17', 'destination_ip': '10.10.111.173', 'port': 30287, 'protocol': 'ICMP'} 
2026-02-03 00:23:41.650151 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.162.56', 'destination_ip': '10.10.145.57', 'port': 19251, 'protocol': 'UDP'} 
2026-02-03 00:23:41.680828 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.143.135', 'destination_ip': '10.10.241.106', 'port': 8767, 'protocol': 'ICMP'} 
2026-02-03 00:23:41.696061 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.219.252', 'destination_ip': '10.10.109.221', 'port': 17156, 'protocol': 'UDP'} 
2026-02-03 00:23:41.714172 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.126.241', 'destination_ip': '10.10.160.148', 'port': 10498, 'protocol': 'ICMP'} 
2026-02-03 00:23:41.738594 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.133.86', 'destination_ip': '10.10.59.26', 'port': 53166, 'protocol': 'ICMP'} 
2026-02-03 00:23:41.779450 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.102.147', 'destination_ip': '10.10.219.3', 'port': 23148, 'protocol': 'ICMP'} 
2026-02-03 00:23:42.054361 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.69.128', 'destination_ip': '10.10.91.214', 'port': 3741, 'protocol': 'UDP'} 
2026-02-03 00:23:42.275788 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.99.27', 'destination_ip': '10.10.70.175', 'port': 58339, 'protocol': 'TCP'} 
2026-02-03 00:23:42.360326 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.160.44', 'destination_ip': '10.10.92.108', 'port': 10125, 'protocol': 'TCP'} 
2026-02-03 00:23:42.651591 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.143.39', 'destination_ip': '10.10.50.40', 'port': 61406, 'protocol': 'UDP'} 
2026-02-03 00:23:42.682561 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.118.90', 'destination_ip': '10.10.207.3', 'port': 61635, 'protocol': 'UDP'} 
2026-02-03 00:23:42.698794 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.191.111', 'destination_ip': '10.10.250.153', 'port': 66474, 'protocol': 'ICMP'} 
2026-02-03 00:23:42.717063 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.12.178', 'destination_ip': '10.10.191.138', 'port': 45845, 'protocol': 'TCP'} 
2026-02-03 00:23:42.741468 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.24.15', 'destination_ip': '10.10.161.29', 'port': 36232, 'protocol': 'UDP'} 
2026-02-03 00:23:42.782509 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.118.145', 'destination_ip': '10.10.234.161', 'port': 19310, 'protocol': 'ICMP'} 
2026-02-03 00:23:43.055745 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.9.230', 'destination_ip': '10.10.122.53', 'port': 60477, 'protocol': 'TCP'} 
2026-02-03 00:23:43.278371 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.245.13', 'destination_ip': '10.10.218.45', 'port': 16345, 'protocol': 'ICMP'} 
2026-02-03 00:23:43.361657 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.26.237', 'destination_ip': '10.10.127.108', 'port': 34011, 'protocol': 'TCP'} 
2026-02-03 00:23:43.654433 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.228.74', 'destination_ip': '10.10.170.71', 'port': 41356, 'protocol': 'UDP'} 
2026-02-03 00:23:43.683747 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.231.211', 'destination_ip': '10.10.40.137', 'port': 63067, 'protocol': 'ICMP'} 
2026-02-03 00:23:43.700297 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.254.122', 'destination_ip': '10.10.28.101', 'port': 34495, 'protocol': 'TCP'} 
2026-02-03 00:23:43.718587 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.108.215', 'destination_ip': '10.10.101.218', 'port': 65541, 'protocol': 'ICMP'} 
2026-02-03 00:23:43.743773 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.64.8', 'destination_ip': '10.10.185.7', 'port': 63024, 'protocol': 'TCP'} 
2026-02-03 00:23:43.785136 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.165.142', 'destination_ip': '10.10.220.180', 'port': 18280, 'protocol': 'ICMP'} 
2026-02-03 00:23:44.058270 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.183.188', 'destination_ip': '10.10.63.71', 'port': 48100, 'protocol': 'UDP'} 
2026-02-03 00:23:44.280969 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.228.165', 'destination_ip': '10.10.91.63', 'port': 9238, 'protocol': 'TCP'} 
2026-02-03 00:23:44.363141 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.115.193', 'destination_ip': '10.10.89.94', 'port': 45321, 'protocol': 'ICMP'} 
2026-02-03 00:23:44.655550 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.80.77', 'destination_ip': '10.10.223.140', 'port': 65015, 'protocol': 'ICMP'} 
2026-02-03 00:23:44.685059 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.19.251', 'destination_ip': '10.10.11.6', 'port': 2299, 'protocol': 'UDP'} 
2026-02-03 00:23:44.701993 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.221.56', 'destination_ip': '10.10.27.95', 'port': 25084, 'protocol': 'UDP'} 
2026-02-03 00:23:44.721126 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.233.159', 'destination_ip': '10.10.69.109', 'port': 39844, 'protocol': 'UDP'} 
2026-02-03 00:23:44.746111 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.52.248', 'destination_ip': '10.10.210.24', 'port': 43651, 'protocol': 'ICMP'} 
2026-02-03 00:23:44.786900 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.58.69', 'destination_ip': '10.10.111.158', 'port': 28759, 'protocol': 'UDP'} 
2026-02-03 00:23:45.060215 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.246.246', 'destination_ip': '10.10.79.143', 'port': 58967, 'protocol': 'ICMP'} 
2026-02-03 00:23:45.283977 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.91.1', 'destination_ip': '10.10.43.247', 'port': 15980, 'protocol': 'UDP'} 
2026-02-03 00:23:45.364778 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.32.179', 'destination_ip': '10.10.21.185', 'port': 29752, 'protocol': 'TCP'} 
2026-02-03 00:23:45.657188 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.41.194', 'destination_ip': '10.10.151.43', 'port': 59369, 'protocol': 'TCP'} 
2026-02-03 00:23:45.687551 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.173.98', 'destination_ip': '10.10.112.164', 'port': 10642, 'protocol': 'ICMP'} 
2026-02-03 00:23:45.703952 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.98.252', 'destination_ip': '10.10.23.34', 'port': 40593, 'protocol': 'ICMP'} 
2026-02-03 00:23:45.722833 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.144.235', 'destination_ip': '10.10.132.175', 'port': 7729, 'protocol': 'UDP'} 
2026-02-03 00:23:45.747632 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.207.0', 'destination_ip': '10.10.137.11', 'port': 333, 'protocol': 'TCP'} 
2026-02-03 00:23:45.788978 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.252.37', 'destination_ip': '10.10.183.74', 'port': 65145, 'protocol': 'ICMP'} 
2026-02-03 00:23:46.062476 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.170.165', 'destination_ip': '10.10.76.140', 'port': 62696, 'protocol': 'TCP'} 
2026-02-03 00:23:46.287144 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.143.196', 'destination_ip': '10.10.96.76', 'port': 8011, 'protocol': 'UDP'} 
2026-02-03 00:23:46.365860 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.165.51', 'destination_ip': '10.10.61.50', 'port': 4688, 'protocol': 'UDP'} 
2026-02-03 00:23:46.658494 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.139.9', 'destination_ip': '10.10.159.250', 'port': 24693, 'protocol': 'UDP'} 
2026-02-03 00:23:46.688740 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.69.68', 'destination_ip': '10.10.58.91', 'port': 49871, 'protocol': 'ICMP'} 
2026-02-03 00:23:46.705774 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.103.110', 'destination_ip': '10.10.91.187', 'port': 31043, 'protocol': 'ICMP'} 
2026-02-03 00:23:46.726501 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.121.199', 'destination_ip': '10.10.45.211', 'port': 49956, 'protocol': 'ICMP'} 
2026-02-03 00:23:46.749111 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.181.204', 'destination_ip': '10.10.136.244', 'port': 10933, 'protocol': 'UDP'} 
2026-02-03 00:23:46.789910 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.95.226', 'destination_ip': '10.10.231.251', 'port': 50636, 'protocol': 'UDP'} 
2026-02-03 00:23:47.064498 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.193.74', 'destination_ip': '10.10.92.224', 'port': 21836, 'protocol': 'TCP'} 
2026-02-03 00:23:47.288966 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.41.98', 'destination_ip': '10.10.208.59', 'port': 62494, 'protocol': 'ICMP'} 
2026-02-03 00:23:47.367814 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.157.134', 'destination_ip': '10.10.110.183', 'port': 33990, 'protocol': 'ICMP'} 
2026-02-03 00:23:47.659786 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.92.144', 'destination_ip': '10.10.139.6', 'port': 9432, 'protocol': 'UDP'} 
2026-02-03 00:23:47.690324 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.200.9', 'destination_ip': '10.10.209.224', 'port': 55705, 'protocol': 'ICMP'} 
2026-02-03 00:23:47.707100 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.229.148', 'destination_ip': '10.10.98.66', 'port': 32307, 'protocol': 'ICMP'} 
2026-02-03 00:23:47.728372 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.176.55', 'destination_ip': '10.10.104.121', 'port': 4075, 'protocol': 'TCP'} 
2026-02-03 00:23:47.750403 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.239.21', 'destination_ip': '10.10.162.70', 'port': 38414, 'protocol': 'TCP'} 
2026-02-03 00:23:47.795148 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.37.60', 'destination_ip': '10.10.33.106', 'port': 23398, 'protocol': 'ICMP'} 
2026-02-03 00:23:48.066164 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.195.102', 'destination_ip': '10.10.78.60', 'port': 33480, 'protocol': 'UDP'} 
2026-02-03 00:23:48.292330 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.183.181', 'destination_ip': '10.10.180.108', 'port': 20268, 'protocol': 'UDP'} 
2026-02-03 00:23:48.369735 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.150.125', 'destination_ip': '10.10.120.88', 'port': 10980, 'protocol': 'ICMP'} 
2026-02-03 00:23:48.661566 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.206.213', 'destination_ip': '10.10.140.225', 'port': 59200, 'protocol': 'UDP'} 
2026-02-03 00:23:48.691380 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.163.164', 'destination_ip': '10.10.182.231', 'port': 29987, 'protocol': 'UDP'} 
2026-02-03 00:23:48.708126 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.77.5', 'destination_ip': '10.10.116.7', 'port': 40042, 'protocol': 'ICMP'} 
2026-02-03 00:23:48.729495 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.221.200', 'destination_ip': '10.10.37.170', 'port': 35823, 'protocol': 'UDP'} 
2026-02-03 00:23:48.752287 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.8.94', 'destination_ip': '10.10.43.107', 'port': 24988, 'protocol': 'ICMP'} 
2026-02-03 00:23:48.799240 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.8.215', 'destination_ip': '10.10.179.81', 'port': 29656, 'protocol': 'ICMP'} 
2026-02-03 00:23:49.067266 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.110.11', 'destination_ip': '10.10.66.157', 'port': 23994, 'protocol': 'ICMP'} 
